 Permissions Privileges and Access Controls,HAMweather 2.x allows remote attackers to modify administrative settings and obtain sensitive information via a direct request to hwadmin.cgi.,What vulnerability does HAMweather 2.x have that allows remote attackers to manipulate administrative settings and access sensitive information?
 Improper Restriction of Operations within the Bounds of a Memory Buffer,"MailEnable 1.5 015 through 1.5 018 allows remote attackers to cause a denial of service (crash) via a long USER string, possibly due to a buffer overflow.",What vulnerability was identified in MailEnable versions 1.5 015 through 1.5 018 that could allow remote attackers to crash the system?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in the FTP view feature in Opera 6.0 and 6.01 through 6.04 allows remote attackers to inject arbitrary web script or HTML via the title tag of an FTP URL.,"What vulnerability was found in Opera versions 6.0 through 6.04 related to the FTP view feature, and how can it be exploited by remote attackers?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in the FTP view feature in Mozilla 1.0 allows remote attackers to inject arbitrary web script or HTML via the title tag of an ftp URL.,"What is the nature of the vulnerability found in the FTP view feature of Mozilla 1.0, and how can it be exploited by remote attackers?"
 Permissions Privileges and Access Controls,"The RPC module in Webmin 0.21 through 0.99, when installed without root or admin privileges, allows remote attackers to read and write to arbitrary files and execute arbitrary commands via remote_foreign_require and remote_foreign_call requests.",What vulnerabilities are present in the RPC module of Webmin versions 0.21 to 0.99 when installed without root or admin privileges?
 Permissions Privileges and Access Controls,"The installer in Yahoo! Messenger 4.0, 5.0 and 5.5 does not verify package signatures which could allow remote attackers to install trojan programs via DNS spoofing.","What vulnerability exists in Yahoo! Messenger versions 4.0, 5.0, and 5.5 regarding package signature verification, and how could it be exploited by remote attackers?"
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in form_header.php in MyMarket 1.71 allows remote attackers to inject arbitrary web script or HTML via the noticemsg parameter.,"What kind of vulnerability does the form_header.php file in MyMarket 1.71 possess, and what can remote attackers exploit through it?"
 Permissions Privileges and Access Controls,"VJE.VJE-RUN in HP-UX 11.00 adds bin to /etc/PATH, which could allow local users to gain privileges.",What security vulnerability is associated with VJE.VJE-RUN in HP-UX 11.00 regarding the modification of the /etc/PATH variable?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Cross-site scripting (XSS) vulnerability in PHP Ticket 0.5 and earlier allows remote attackers to inject arbitrary web script or HTML via a help ticket.,"What is the security risk associated with PHP Ticket versions 0.5 and earlier, and how can it be exploited by remote attackers?"
 Improper Input Validation,"Simple WAIS (SWAIS) 1.11 allows remote attackers to execute arbitrary commands via the shell metacharacters in the search field, as demonstrated using the ""|"" (pipe) character.",What vulnerabilities are present in Simple WAIS (SWAIS) 1.11 that allow remote attackers to execute arbitrary commands?
 Improper Restriction of Operations within the Bounds of a Memory Buffer,"Buffer overflow in the XML parser of Trillian 0.6351, 0.725 and 0.73 allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a skin with a long colors file name in trillian.xml.","What vulnerabilities in Trillian versions 0.6351, 0.725, and 0.73 could allow remote attackers to exploit the XML parser through skin files?"
 Numeric Errors,Off-by-one buffer overflow in NEC SOCKS5 1.0 r11 and earlier allows remote attackers to cause a denial of service and possibly execute arbitrary code via a long hostname.,What vulnerability does the off-by-one buffer overflow in NEC SOCKS5 1.0 r11 and earlier create for remote attackers?
 Improper Restriction of Operations within the Bounds of a Memory Buffer,Multiple buffer overflows in NEC SOCKS5 1.0 r11 and earlier allow remote attackers to cause a denial of service and possibly execute arbitrary code via a long username to (1) the GetString function in proxy.c for the SOCKS5 module or (2) the HandleS4Connection function in proxy.c for the SOCKS4 module.,What vulnerabilities exist in NEC SOCKS5 1.0 r11 and earlier that could be exploited by remote attackers?
 Information Exposure,"Perception LiteServe 2.0 allows remote attackers to read password protected files via a leading ""/./"" in a URL.",What vulnerability does Perception LiteServe 2.0 have that allows remote attackers to access password-protected files?
 Improper Input Validation,Linksys WET11 firmware 1.31 and 1.32 allows remote attackers to cause a denial of service (crash) via a packet containing the device's hardware address as the source MAC address in the DLC header.,What vulnerability exists in Linksys WET11 firmware versions 1.31 and 1.32 that can be exploited by remote attackers?
 Improper Restriction of Operations within the Bounds of a Memory Buffer,"The telnet server in Infoprint 21 running controller software before 1.056007 allows remote attackers to cause a denial of service (crash) via a long username, possibly due to a buffer overflow.",What vulnerability does the telnet server in Infoprint 21 have when running controller software versions prior to 1.056007?
 Configuration,"The default configuration of the TCP/IP printer configuration utility in Apple LaserWriter 12/640 PS printer contains a blank Telnet password, which allows remote attackers to gain access.",What security vulnerability is associated with the default configuration of the TCP/IP printer configuration utility in the Apple LaserWriter 12/640 PS printer?
 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Directory traversal vulnerability in CommuniGate Pro 4.0b4 and possibly earlier versions allows remote attackers to list the contents of the WebUser directory and its parent directory via a (1) .. (dot dot) or (2) . (dot) in a URL.  NOTE: it is not clear whether this issue reveals any more information regarding directory structure than is already available to any CommuniGate Pro user, although there is a possibility that it could be used to infer product version information.",What potential risks are associated with the directory traversal vulnerability found in CommuniGate Pro 4.0b4 and earlier versions?
 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Cross-site scripting (XSS) vulnerability in E-Guest_sign.pl in E-Guest 1.1 allows remote attackers to inject arbitrary SSI directives, web script, and HTML via the (1) full name, (2) email, (3) homepage, and (4) location parameters.  NOTE: this issue might overlap CVE-2005-1605.","What are the potential risks associated with the Cross-site scripting (XSS) vulnerability in E-Guest 1.1, particularly in relation to the parameters that can be exploited?"
